Date,Time,Temperature(C),Humidity(%),GPOA(W/M2),EDS/CTRL(#),Voc_Before(V),Voc_After(V),Isc_Before(A),Isc_After(A),Pout_Before(W),Pout_After(W),PR_Before,PR_After,SI_Before,SI_After
3/28/2021,22:35:0,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:35:13,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:54:38,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:54:52,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:58:13,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:58:27,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:58:56,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:59:9,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:59:22,Error,Error,-1,EDS-PV3,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:59:35,Error,Error,-1,EDS-PV4,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,22:59:49,Error,Error,-1,EDS-PV5,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:0:16,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:0:30,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:0:43,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:0:56,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:1:10,Error,Error,-1,EDS-PV3,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:1:23,Error,Error,-1,EDS-PV4,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:1:36,Error,Error,-1,EDS-PV5,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:2:4,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:2:17,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:2:30,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:2:44,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:2:57,Error,Error,-1,EDS-PV3,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:3:30,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:3:43,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:4:13,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:4:26,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:4:39,Error,Error,-1,EDS-PV3,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:5:3,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:5:16,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:6:46,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:6:59,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:7:12,Error,Error,-1,EDS-PV3,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:7:26,Error,Error,-1,EDS-PV4,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:7:39,Error,Error,-1,EDS-PV5,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:8:24,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:8:37,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:9:7,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:9:20,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:9:51,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:10:4,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:10:34,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:10:47,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:11:9,Error,Error,-1,CTRL-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:11:22,Error,Error,-1,CTRL-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:15:23,Error,Error,-1,EDS-PV1,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:15:37,Error,Error,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
3/28/2021,23:15:50,Error,Error,-1,EDS-PV3,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
4/2/2021,15:40:13,22.37,23.4,-1,CTRL-PV1,0.0,N/A,7.49,N/A,0.0,N/A,0.75,N/A,11.01,N/A
4/2/2021,15:40:27,22.37,23.4,-1,CTRL-PV2,0.03,N/A,0.47,N/A,0.0,N/A,0.75,N/A,0.69,N/A
4/2/2021,15:40:40,22.37,23.4,-1,EDS-PV1,0.0,N/A,0.07,N/A,0.0,N/A,0.75,N/A,0.1,N/A
4/2/2021,15:40:53,22.37,23.4,-1,EDS-PV2,0.0,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
4/2/2021,15:41:6,22.37,23.4,-1,EDS-PV3,0.0,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
4/2/2021,15:41:20,22.37,23.4,-1,EDS-PV4,0.09,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
4/2/2021,15:41:33,22.37,23.4,-1,EDS-PV5,0.06,N/A,0.04,N/A,0.0,N/A,0.75,N/A,0.06,N/A
7/24/2021,10:0:2,20.97,64.5,-1,EDS-PV4,0.06,0.09,0.01,0.01,0.0,0.0,0.75,0.75,0.01,0.01
7/24/2021,10:2:20,20.97,64.5,-1,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.75,N/A,0.69,N/A
7/24/2021,10:2:33,20.97,64.5,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.42,N/A,0.75,N/A,1.38,N/A
7/24/2021,11:0:0,20.97,64.1,-1,EDS-PV5,0.06,0.06,0.0,0.01,0.0,0.0,0.75,0.75,0.0,0.01
7/24/2021,11:2:18,20.97,64.1,-1,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.75,N/A,0.69,N/A
7/24/2021,11:2:31,20.97,64.1,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.42,N/A,0.75,N/A,1.38,N/A
7/24/2021,11:41:2,20.97,63.7,-1,EDS-PV1,8.31,8.31,0.01,0.01,0.08,0.08,0.75,0.75,0.01,0.01
7/24/2021,11:43:19,20.97,63.7,-1,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.75,N/A,1.38,N/A
7/24/2021,11:43:32,20.97,63.7,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.42,N/A,0.75,N/A,1.38,N/A
7/24/2021,12:0:1,20.97,63.7,-1,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.75,N/A,0.69,N/A
7/24/2021,12:0:14,20.97,63.7,-1,CTRL-PV2,11.46,N/A,0.94,N/A,10.4,N/A,0.75,N/A,1.38,N/A
7/24/2021,12:0:27,20.97,63.7,-1,EDS-PV1,8.34,N/A,0.01,N/A,0.08,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:0:41,20.97,63.7,-1,EDS-PV2,0.0,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:0:54,20.97,63.7,-1,EDS-PV3,10.95,N/A,0.01,N/A,0.11,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:1:7,20.97,63.7,-1,EDS-PV4,0.03,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:1:21,20.97,63.7,-1,EDS-PV5,0.03,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:1:48,20.97,63.7,-1,CTRL-PV1,0.06,N/A,0.47,N/A,0.01,N/A,0.75,N/A,0.69,N/A
7/24/2021,12:2:1,20.97,63.7,-1,CTRL-PV2,11.46,N/A,0.94,N/A,10.4,N/A,0.75,N/A,1.38,N/A
7/24/2021,12:2:14,20.97,63.7,-1,EDS-PV1,8.31,N/A,0.01,N/A,0.08,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:2:27,20.97,63.7,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
7/24/2021,12:2:41,20.97,63.7,-1,EDS-PV3,10.95,N/A,0.01,N/A,0.11,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:2:54,20.97,63.7,-1,EDS-PV4,0.03,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
7/24/2021,12:3:7,20.97,63.7,-1,EDS-PV5,0.03,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
7/24/2021,12:10:3,20.97,63.7,-1,EDS-PV3,10.95,10.95,0.01,0.01,0.11,0.11,0.75,0.75,0.01,0.01
7/24/2021,12:12:20,20.97,63.7,-1,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.75,N/A,0.69,N/A
7/24/2021,12:12:33,20.97,63.7,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.42,N/A,0.75,N/A,1.38,N/A
7/24/2021,13:0:2,20.97,63.5,-1,EDS-PV2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
7/24/2021,13:2:19,20.97,63.5,-1,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.75,N/A,1.38,N/A
7/24/2021,13:2:32,20.97,63.5,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.42,N/A,0.75,N/A,1.38,N/A
7/25/2021,12:0:1,20.87,68.5,-1,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.75,N/A,1.38,N/A
7/25/2021,12:0:14,20.87,68.5,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.43,N/A,0.75,N/A,1.38,N/A
7/25/2021,12:0:27,20.87,68.5,-1,EDS-PV1,8.34,N/A,0.01,N/A,0.08,N/A,0.75,N/A,0.01,N/A
7/25/2021,12:0:41,20.87,68.5,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
7/25/2021,12:0:54,20.87,68.5,-1,EDS-PV3,10.95,N/A,0.01,N/A,0.11,N/A,0.75,N/A,0.01,N/A
7/25/2021,12:1:7,20.87,68.5,-1,EDS-PV4,0.03,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
7/25/2021,12:1:20,20.87,68.5,-1,EDS-PV5,0.06,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
7/25/2021,12:1:47,20.87,68.5,-1,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.75,N/A,1.38,N/A
7/25/2021,12:2:1,20.87,68.5,-1,CTRL-PV2,11.49,N/A,0.94,N/A,10.43,N/A,0.75,N/A,1.38,N/A
7/25/2021,12:2:14,20.87,68.5,-1,EDS-PV1,8.34,N/A,0.01,N/A,0.08,N/A,0.75,N/A,0.01,N/A
7/25/2021,12:2:27,20.87,68.5,-1,EDS-PV2,0.0,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
7/25/2021,12:2:41,20.87,68.5,-1,EDS-PV3,10.95,N/A,0.01,N/A,0.11,N/A,0.75,N/A,0.01,N/A
7/25/2021,12:2:54,20.87,68.5,-1,EDS-PV4,0.03,N/A,0.01,N/A,0.0,N/A,0.75,N/A,0.01,N/A
7/25/2021,12:3:7,20.87,68.5,-1,EDS-PV5,0.06,N/A,0.0,N/A,0.0,N/A,0.75,N/A,0.0,N/A
7/29/2021,15:52:46,21.17,64.0,2.104,EDS-PV1,8.28,8.28,0.01,0.01,0.08,0.08,3.17,3.17,6.99,6.99
7/31/2021,10:0:3,44.45,42.2,647.337,EDS-PV4,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0
7/31/2021,10:2:21,44.71,42.2,655.184,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.11,N/A
7/31/2021,10:2:35,44.73,42.2,655.662,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.11,N/A
7/31/2021,11:0:1,53.6,35.9,820.721,EDS-PV5,19.92,19.86,0.62,0.62,11.76,11.72,1.19,1.19,1.11,1.11
7/31/2021,11:2:20,53.76,35.9,825.439,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.67,N/A
7/31/2021,11:2:34,53.77,35.9,825.877,CTRL-PV2,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,0.84,N/A
7/31/2021,11:41:2,58.56,32.4,908.33,EDS-PV1,20.0,20.0,0.67,0.67,12.71,12.71,1.17,1.17,1.08,1.08
7/31/2021,11:43:20,58.56,32.4,908.508,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,0.76,N/A
7/31/2021,11:43:34,58.61,32.4,910.039,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.52,N/A
7/31/2021,12:0:3,60.69,31.3,936.096,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.48,N/A
7/31/2021,12:0:17,60.71,31.3,936.587,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.48,N/A
7/31/2021,12:0:31,60.75,31.3,937.654,EDS-PV1,19.86,N/A,0.69,N/A,12.97,N/A,1.15,N/A,1.08,N/A
7/31/2021,12:0:46,60.73,31.3,937.151,EDS-PV2,19.49,N/A,0.68,N/A,12.54,N/A,1.12,N/A,1.07,N/A
7/31/2021,12:1:0,60.71,31.3,936.672,EDS-PV3,19.74,N/A,0.7,N/A,13.08,N/A,1.16,N/A,1.1,N/A
7/31/2021,12:1:14,60.75,31.3,937.762,EDS-PV4,0.06,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
7/31/2021,12:1:29,60.71,31.3,936.667,EDS-PV5,19.69,N/A,0.7,N/A,13.04,N/A,1.16,N/A,1.1,N/A
7/31/2021,12:1:57,60.97,31.2,938.285,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,0.74,N/A
7/31/2021,12:2:11,61.0,31.2,939.147,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.47,N/A
7/31/2021,12:2:25,61.02,31.2,939.733,EDS-PV1,19.92,N/A,0.7,N/A,13.2,N/A,1.17,N/A,1.1,N/A
7/31/2021,12:2:40,61.05,31.2,940.731,EDS-PV2,19.51,N/A,0.69,N/A,12.73,N/A,1.13,N/A,1.08,N/A
7/31/2021,12:2:54,61.05,31.2,940.788,EDS-PV3,19.74,N/A,0.7,N/A,13.08,N/A,1.16,N/A,1.09,N/A
7/31/2021,12:3:8,61.03,31.2,940.05,EDS-PV4,0.06,N/A,0.01,N/A,0.0,N/A,0.0,N/A,0.02,N/A
7/31/2021,12:3:23,61.08,31.2,941.712,EDS-PV5,19.14,N/A,0.69,N/A,12.48,N/A,1.1,N/A,1.08,N/A
7/31/2021,12:10:3,61.5,30.8,950.969,EDS-PV3,19.77,19.77,0.71,0.71,13.28,13.28,1.16,1.16,1.1,1.1
7/31/2021,12:12:21,61.66,30.8,955.927,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.45,N/A
7/31/2021,12:12:35,61.67,30.8,956.132,CTRL-PV2,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,0.72,N/A
7/31/2021,13:0:2,65.03,28.3,1008.341,EDS-PV2,19.51,19.51,0.73,0.74,13.43,13.61,1.11,1.12,1.06,1.08
7/31/2021,13:2:20,65.66,28.3,1026.895,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,0.67,N/A
7/31/2021,13:2:34,65.75,28.3,1029.55,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.34,N/A
8/1/2021,10:0:2,47.1,37.6,589.776,EDS-PV4,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.02
8/1/2021,10:2:20,47.35,37.6,596.977,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.32,N/A
8/1/2021,10:2:34,47.34,37.6,596.678,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.32,N/A
8/1/2021,11:0:2,41.83,36.9,436.517,EDS-PV5,19.69,19.66,0.31,0.3,5.86,5.66,1.12,1.08,1.04,1.01
8/1/2021,11:2:20,41.45,36.9,425.092,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,1.63,N/A
8/1/2021,11:2:34,41.63,36.9,430.48,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,3.21,N/A
8/1/2021,11:41:3,53.47,34.3,736.748,EDS-PV1,19.66,19.4,0.36,0.3,6.74,5.54,0.76,0.63,0.72,0.6
8/1/2021,11:43:21,42.15,34.3,401.351,CTRL-PV1,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,1.72,N/A
8/1/2021,11:43:35,41.97,34.3,396.172,CTRL-PV2,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,1.74,N/A
8/1/2021,12:0:2,51.41,37.1,711.346,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.94,N/A
8/1/2021,12:0:16,63.47,37.1,1068.681,CTRL-PV2,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,0.65,N/A
8/1/2021,12:0:30,51.64,37.1,718.098,EDS-PV1,20.29,N/A,0.55,N/A,10.65,N/A,1.24,N/A,1.13,N/A
8/1/2021,12:0:45,59.1,37.1,939.155,EDS-PV2,20.29,N/A,0.75,N/A,14.44,N/A,1.28,N/A,1.17,N/A
8/1/2021,12:0:59,45.44,37.1,534.42,EDS-PV3,19.86,N/A,0.41,N/A,7.8,N/A,1.22,N/A,1.13,N/A
8/1/2021,12:1:13,55.43,37.1,830.647,EDS-PV4,0.06,N/A,0.01,N/A,0.0,N/A,0.0,N/A,0.02,N/A
8/1/2021,12:1:28,58.46,37.1,920.291,EDS-PV5,20.14,N/A,0.54,N/A,10.32,N/A,0.93,N/A,0.86,N/A
8/1/2021,12:1:56,46.42,36.8,537.02,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.57,N/A
8/1/2021,12:2:10,46.16,36.8,529.045,CTRL-PV2,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,1.31,N/A
8/1/2021,12:2:24,54.62,36.8,779.708,EDS-PV1,20.0,N/A,0.41,N/A,7.8,N/A,0.83,N/A,0.77,N/A
8/1/2021,12:2:39,49.06,36.8,615.028,EDS-PV2,19.54,N/A,0.42,N/A,7.83,N/A,1.06,N/A,1.0,N/A
8/1/2021,12:2:53,48.6,36.8,601.421,EDS-PV3,19.77,N/A,0.39,N/A,7.37,N/A,1.02,N/A,0.95,N/A
8/1/2021,12:3:7,45.91,36.8,521.841,EDS-PV4,0.03,N/A,0.01,N/A,0.0,N/A,0.0,N/A,0.03,N/A
8/1/2021,12:3:21,44.88,36.8,491.286,EDS-PV5,19.86,N/A,0.45,N/A,8.57,N/A,1.45,N/A,1.35,N/A
8/1/2021,12:10:2,65.0,33.8,1043.108,EDS-PV3,20.12,19.46,0.72,0.46,13.68,8.44,1.09,0.67,1.02,0.65
8/1/2021,12:12:20,46.39,33.8,491.605,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.81,N/A
8/1/2021,12:12:34,64.93,33.8,1040.84,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.33,N/A
8/1/2021,13:0:3,66.63,30.6,1002.268,EDS-PV2,19.46,18.91,0.71,0.43,13.01,7.65,1.08,0.64,1.04,0.63
8/1/2021,13:2:21,53.96,30.6,626.922,CTRL-PV1,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,1.1,N/A
8/1/2021,13:2:35,68.09,30.6,1045.558,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.32,N/A
8/2/2021,10:0:1,34.5,56.3,284.396,EDS-PV4,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.05
8/2/2021,10:2:19,48.26,56.3,692.125,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.0,N/A
8/2/2021,10:2:33,48.27,56.3,692.331,CTRL-PV2,0.03,N/A,0.47,N/A,0.0,N/A,0.0,N/A,1.0,N/A
8/2/2021,11:41:2,33.44,47.3,181.968,EDS-PV1,18.28,18.91,0.14,0.14,2.47,2.56,1.13,1.17,1.13,1.13
8/2/2021,11:43:20,33.59,47.3,186.266,CTRL-PV1,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,3.71,N/A
8/2/2021,11:43:34,33.88,47.3,194.972,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,7.09,N/A
8/2/2021,12:0:2,41.24,42.4,350.894,CTRL-PV1,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,1.97,N/A
8/2/2021,12:0:17,42.01,42.4,373.534,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,3.7,N/A
8/2/2021,12:0:31,42.87,42.4,399.114,EDS-PV1,19.46,N/A,0.3,N/A,5.6,N/A,1.17,N/A,1.11,N/A
8/2/2021,12:0:45,64.64,42.4,1044.023,EDS-PV2,19.83,N/A,0.88,N/A,16.47,N/A,1.31,N/A,1.24,N/A
8/2/2021,12:1:0,46.24,42.4,498.921,EDS-PV3,19.34,N/A,0.31,N/A,5.73,N/A,0.96,N/A,0.91,N/A
8/2/2021,12:1:14,58.8,42.4,871.06,EDS-PV4,0.06,N/A,0.01,N/A,0.0,N/A,0.0,N/A,0.02,N/A
8/2/2021,12:1:28,68.27,42.4,1151.718,EDS-PV5,20.4,N/A,0.83,N/A,15.96,N/A,1.15,N/A,1.06,N/A
8/2/2021,12:1:56,70.07,42.8,1216.858,CTRL-PV1,0.06,N/A,0.47,N/A,0.01,N/A,0.0,N/A,0.57,N/A
8/2/2021,12:2:11,68.98,42.8,1184.612,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.17,N/A
8/2/2021,12:2:25,66.9,42.8,1122.876,EDS-PV1,20.55,N/A,0.89,N/A,17.26,N/A,1.28,N/A,1.17,N/A
8/2/2021,12:2:39,69.79,42.8,1208.703,EDS-PV2,20.12,N/A,0.87,N/A,16.47,N/A,1.14,N/A,1.06,N/A
8/2/2021,12:2:54,68.39,42.8,1167.181,EDS-PV3,20.06,N/A,0.67,N/A,12.66,N/A,0.9,N/A,0.84,N/A
8/2/2021,12:3:8,42.64,42.8,404.212,EDS-PV4,0.06,N/A,0.01,N/A,0.0,N/A,0.0,N/A,0.04,N/A
8/2/2021,12:3:22,41.97,42.8,384.196,EDS-PV5,18.97,N/A,0.27,N/A,4.91,N/A,1.06,N/A,1.03,N/A
8/2/2021,12:10:0,62.8,45.8,1028.22,EDS-PV3,20.46,19.71,0.75,0.73,14.53,13.6,1.18,1.1,1.07,1.04
8/2/2021,12:12:18,62.68,45.8,1024.7,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.35,N/A
8/2/2021,12:12:32,62.76,45.8,1026.866,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,1.35,N/A
8/2/2021,13:0:1,39.43,35.7,235.026,EDS-PV2,17.82,19.4,0.16,0.46,2.73,8.58,0.97,3.04,1.0,2.88
8/2/2021,13:2:19,40.64,35.7,270.902,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,5.1,N/A
8/2/2021,13:2:33,40.61,35.7,269.852,CTRL-PV2,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,5.12,N/A
8/3/2021,10:0:3,46.27,38.5,535.536,EDS-PV4,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0
8/3/2021,10:2:21,45.82,38.5,522.016,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.65,N/A
8/3/2021,10:2:35,46.05,38.5,528.897,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.61,N/A
8/3/2021,11:0:1,51.54,35.8,629.284,EDS-PV5,19.57,19.08,0.44,0.46,8.2,8.35,1.09,1.11,1.03,1.07
8/3/2021,11:2:19,52.4,35.8,654.907,CTRL-PV1,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.11,N/A
8/3/2021,11:2:33,52.12,35.8,646.506,CTRL-PV2,0.06,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.14,N/A
8/3/2021,11:41:1,48.03,34.9,519.461,EDS-PV1,19.69,19.77,0.37,0.37,6.96,6.99,1.12,1.12,1.05,1.05
8/3/2021,11:43:19,48.24,34.9,525.691,CTRL-PV1,0.03,N/A,0.94,N/A,0.01,N/A,0.0,N/A,2.63,N/A
